vb.vb-key.vb-data;vb.vb-ora;vb.vb-dati.vb-tipo-v;vb.vb-dati.vb-codice-minsan;vb.vb-dati.vb-qta;vb.vb-dati.vb-dati-sospeso.vb-qta-sosp;vb.vb-dati-anagrafici-prodotto.vb-principio-attivo;vb.vb-dati-anagrafici-prodotto.vb-gmk;vb.vb-dati-anagrafici-prodotto.vb-bd-category
20210830;1000;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210830;1848;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210830;1848;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210901;1040;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210901;1040;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210901;1706;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210901;1706;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210901;1745;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210901;1745;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210902;0915;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210902;0915;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210902;0956;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210902;0956;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210902;0956;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210902;0956;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210903;0912;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210903;0912;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210904;1043;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210904;1043;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210906;1047;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210906;1047;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210907;1008;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210907;1008;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210907;1752;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210907;1752;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210908;1822;X   ;011782012    ;0003;0000;002000;CF A  N  S                    ;X0144010101
20210908;1822;X   ;011782012    ;0003;0000;002000;CF A  N  S                    ;X0144010101
20210909;1155;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210909;1155;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210909;1155;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210910;0954;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210910;0954;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210910;0954;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210913;0808;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210913;0808;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210913;0902;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210913;0902;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210913;0902;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210913;0902;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210913;0902;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210913;0902;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210914;1433;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210914;1433;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210915;1644;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210915;1644;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210916;0915;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210916;0928;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210916;0928;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210916;1138;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210916;1138;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210917;0925;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210917;0925;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210917;1547;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210917;1547;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210920;0819;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210920;0819;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210920;0914;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210920;0914;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210920;1043;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210920;1043;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210920;1211;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210920;1211;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210921;0845;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210921;0845;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210922;0919;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210922;0919;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210923;1123;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210923;1123;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210923;1653;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210923;1653;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210923;1653;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210924;0943;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210924;0943;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210924;1125;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210924;1125;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210924;1548;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210924;1548;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210927;1021;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210927;1021;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210927;1606;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210927;1606;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1027;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1027;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1036;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1036;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1512;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1512;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1512;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1512;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1638;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1638;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210928;1638;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;0904;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;0904;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;0922;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;0922;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;1007;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;1007;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;1007;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;1409;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;1409;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210929;1409;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210930;0930;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210930;0930;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210930;1850;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20210930;1850;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;0946;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;0946;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1006;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1006;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1006;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1006;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1006;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1006;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1145;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1145;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1521;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1521;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1521;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211001;1521;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211005;0957;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211005;0957;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211005;1414;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;0941;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;0941;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;0941;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;0941;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;0941;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;0941;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;1020;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;1020;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;1038;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211006;1038;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211007;0954;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211007;0954;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211007;1024;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211007;1024;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211007;1042;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211007;1059;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211007;1059;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211007;1657;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211007;1657;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211008;1055;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211008;1055;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211008;1055;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211008;1103;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211008;1103;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211008;1843;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211008;1843;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211011;1101;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211011;1101;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211011;1109;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211011;1109;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211011;1152;L   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1140;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1140;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1140;L-  ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1715;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1715;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1715;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1715;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1715;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1715;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1715;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211012;1715;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211013;1735;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211014;0955;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211014;0955;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211014;1119;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211014;1119;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211014;1121;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211014;1121;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211015;1655;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211015;1655;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211018;1647;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211018;1647;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211019;1037;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211019;1037;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;0854;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;0854;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1123;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1123;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1434;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1434;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1434;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1817;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1817;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1817;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1817;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1817;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211020;1817;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211021;1054;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211021;1054;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211022;0927;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211022;0927;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211022;0948;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211022;0948;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211022;0948;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211022;0948;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211025;1020;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211025;1020;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211025;1135;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211025;1135;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211025;1135;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211025;1641;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211025;1641;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211026;1030;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211026;1030;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211026;1030;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211026;1030;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211026;1700;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211026;1700;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211027;0942;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211027;0942;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211027;0942;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211027;1813;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211027;1813;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211027;1828;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211027;1828;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211028;0847;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211028;0847;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211028;1709;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211028;1709;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211028;1709;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211028;1800;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211028;1800;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211029;1014;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211029;1014;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211029;1014;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211029;1137;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211029;1137;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211029;1716;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211029;1716;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211029;1716;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211030;1221;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211030;1221;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211030;1221;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211103;0901;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211103;0901;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211104;1031;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211104;1031;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211104;1526;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211104;1526;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211104;1527;H   ;011782012    ;0002;0000;002000;CF A  N  S                    ;X0144010101
20211104;1530;H-  ;011782012    ;0002;0000;002000;CF A  N  S                    ;X0144010101
20211104;1738;L   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211105;0955;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211105;0955;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211106;1118;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211106;1118;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211106;1118;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211106;1118;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211108;1148;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211108;1148;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211108;1148;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211108;1148;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211108;1741;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211108;1741;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;0819;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;0819;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;0935;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;0935;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;0936;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;0936;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;1048;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;1048;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;1048;E   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;1131;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211109;1131;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211110;0940;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211110;0940;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211111;0921;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211111;0921;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211111;0921;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211111;1008;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211111;1008;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;0913;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;0913;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;0913;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1009;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1009;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1143;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1143;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1206;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1206;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1206;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1206;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1206;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211112;1206;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211115;1143;X   ;011782012    ;0002;0000;002000;CF A  N  S                    ;X0144010101
20211116;0824;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211116;0824;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211117;0823;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211117;0823;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211117;0912;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211117;0912;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211117;0935;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211117;0935;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211117;1520;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211117;1520;T   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211118;1121;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211118;1121;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211118;1121;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211118;1556;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211118;1556;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211120;0903;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211120;0903;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211122;1714;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211122;1714;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211122;1714;X   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211122;1716;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
20211122;1716;H   ;011782012    ;0001;0000;002000;CF A  N  S                    ;X0144010101
